id,question,expected_intent,detected_intent,intent_confidence,elapsed_seconds,faithfulness,answer_relevancy,context_precision,context_recall,user_input,retrieved_contexts,response,reference
Q_EXP_06,Explain about Galle Fort Lighthouse.,explanation_query,explanation_query,1.0,6.44,1.0,0.7236196617081273,1.0,1.0,Explain about Galle Fort Lighthouse.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Galle Fort Lighthouse is a lighthouse in Galle District for Photography and Fort visit, featuring Scenic view, Beach, Sea, Fort, Sunset view, and Lighthouse.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: historical significance, visitor experience', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at the **Galle Fort Lighthouse**:

- Engage in photography to capture the area.
- Visit the fort, which is a popular activity for those exploring the district.
- Enjoy the scenic view available from the site.
- Access the beach and the sea nearby.
- Observe the sunset view from the lighthouse grounds.
- View the lighthouse structure itself.","Galle Fort Lighthouse is recommended based on evidence showing it offers scenic sunset views of the sea and beach, making it great for photography."
Q_EXP_07,Explain about Horton Plains National Park.,explanation_query,explanation_query,1.0,7.3,1.0,0.7884381631457623,1.0,0.8594410639668617,Explain about Horton Plains National Park.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Horton Plains National Park is a National Park / Wildlife Reserve in Nuwara Eliya District offering Waterfall visit, Hiking, and Trekking, featuring Waterfall, Trail, Scenic view, Weather condition, Wildlife, Ticket price, Cleanliness, Mountain, Crowdedness, Value for money, Entrance fee, and Birds.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: relevance, comprehensive description', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Horton Plains National Park**:

- Visit the waterfall, which is a notable feature of the park.
- Engage in hiking along the trails.
- Participate in trekking through the landscape.
- Observe the wildlife and various birds found within the park.
- Experience the mountain terrain and take in the scenic views.
- Be prepared for changing weather conditions during your visit.
- Pay the required entrance fee or ticket price to access the park.
- Experience the park's cleanliness, crowdedness, and overall value for money.","Evidence indicates Horton Plains National Park is an excellent location for hiking and trekking, featuring scenic mountain trails, waterfalls, and wildlife like birds, though visitors should be prepared for varying weather."
Q_EXP_08,Explain about Sri Pada / Adam's Peak.,explanation_query,explanation_query,1.0,8.1,0.9230769230769232,0.7999420983881467,1.0,1.0,Explain about Sri Pada / Adam's Peak.,"[""Knowledge Graph Fact Knowledge Graph Fact 1. Sri Pada / Adam's Peak is a Viewpoint / Hiking location in Nuwara Eliya District for Sunrise watching, featuring Waterfall, Road access, Trail, Rock formation, Safety, Leeches, River, Scenic view, Stairs, Temple, Weather condition, Buddha statue, Peacefulness, Family friendliness, Wildlife, Ticket price, Cleanliness, Mountain, Public transport access, Crowdedness, Local guide, Heritage site, Value for money, Food quality, Restaurants, Accommodation, Service quality, Shops, Entrance fee, Lake, Sunset view, Water depth, Toilets, Souvenir stalls, Market, Cafes, Signage, Hindu shrine, Forest, Sunrise view, and Strong current."", 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: relevance, comprehensive description', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Sri Pada / Adam's Peak**:

- Watch the sunrise and sunset from the mountain, which offers a scenic view and a sense of peacefulness.
- Hike the trail featuring stairs and rock formations.
- Visit the temple, Buddha statue, and Hindu shrine located at the site.
- Observe the waterfall, river, lake, and forest surroundings.
- Access the location via road or public transport.
- Utilize local amenities including restaurants, cafes, shops, souvenir stalls, and a market.
- Find accommodation and local guide services in the area, where visitors have noted the service quality and value for money.
- Experience the heritage site while noting features such as wildlife, leeches, and varying weather conditions, and be aware that the area can be crowded and has concerns regarding safety and cleanliness.
- Benefit from available signage and toilets, though note that weather conditions can be challenging.","Sri Pada is recommended because evidence highlights it as a deeply peaceful heritage site with scenic mountain and sunrise views, though the trail involves many stairs and leeches."
Q_EXP_09,Explain about the Ancient City of Polonnaruwa.,explanation_query,explanation_query,1.0,7.1,1.0,0.5345300685781433,1.0,0.692774397300195,Explain about the Ancient City of Polonnaruwa.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Polonnaruwa Vatadage is a Heritage Site in Polonnaruwa District for Ancient city visit and Ruins exploration, featuring Temple, Weather condition, Ancient ruins, Buddha statue, Local guide, Museum, Heritage site, and Sculptures.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: historical importance, visitor reviews', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at the **Polonnaruwa Vatadage**:

- Explore the ancient ruins of this heritage site, which are frequently highlighted by visitors.
- Visit the temple grounds to view the Buddha statue.
- Observe the intricate sculptures preserved at the location, which are noted for their quality.
- Engage a local guide to learn more about the site during your ancient city visit.
- Visit the nearby museum to gain further context on the ruins.
- Experience the site while considering the local weather conditions, as some visitors have noted these can be challenging.","Evidence supports the Ancient City of Polonnaruwa as a highly rated heritage site where visitors can explore ancient ruins and temples, though weather conditions can be a factor."
Q_EXP_10,Explain about Yala National Park.,explanation_query,explanation_query,1.0,6.77,1.0,0.7485308633029476,1.0,1.0,Explain about Yala National Park.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Yala National Park is a National Park / Wildlife Reserve for Safari, featuring Road access, Trail, Wildlife, Ticket price, Crowdedness, Local guide, Beach, Accommodation, Birds, Elephants, Forest, and Leopards.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: relevance, evidence_support', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","Here is what you can do at **Yala National Park**:

- Experience a safari to observe the park's wildlife.
- Explore the park via road access, which is well-regarded, or by following the trails.
- View diverse animals including elephants, leopards, and birds.
- Visit the beach located within the park.
- Traverse through the forest areas.
- Utilize the services of a local guide during your visit.
- Access various accommodation options available for your stay.
- Purchase tickets for entry to the park.
- Be prepared to encounter varying levels of crowdedness during your trip.","Yala National Park is recommended based on evidence that it is a premier location for safaris, offering frequent wildlife sightings including elephants, leopards, and birds with the help of local guides."
Q_NEA_01,Can you provide a simple list of the names of places to visit near Mirissa Beach?,nearby_query,nearby_query,1.0,9.12,0.9655172413793104,0.8764666322669558,0.6962375367667779,1.0,Can you provide a simple list of the names of places to visit near Mirissa Beach?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Coconut Tree Hill is located in Matara District for Photography, Sunset watching, and Viewpoint visit, situated 1.0 km away, featuring Road access, Scenic view, and Mountain.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Whale Watching in Mirissa is located in Matara District for Whale watching, situated 6.6 km away, featuring Wildlife, Ticket price, and Food quality.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Weligama Beach is located in Matara District for Swimming, Surfing, and Relaxing, situated 6.7 km away, featuring Safety, Peacefulness, and Family friendliness.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Polhena Beach is located in Matara District for Swimming, Relaxing, and Snorkelling, situated 8.6 km away, featuring Safety, Peacefulness, and Family friendliness.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Matara Paravi Duwa Temple is a Religious Site for Temple visit, situated 8.6 km away, featuring Scenic view, Temple, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Jungle Beach is located in Matara District for Swimming and Snorkelling, situated 8.8 km away, featuring Trail, Rock formation, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Weherahena Buddhist Temple is a Religious Site for Religious visit and Temple visit, situated 14.2 km away, featuring Scenic view, Temple, and Buddha statue.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Kabalana Beach is located in Galle District for Surfing, situated 15.8 km away, featuring Ticket price, Cleanliness, and Beach.', 'Knowledge Graph Fact Knowledge Graph Fact 9. Dondra Head Lighthouse is a Lighthouse for Photography, situated 17.4 km away, featuring Scenic view, Stairs, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 10. Sea Turtle Conservation Project (Koggala) is located in Galle District, situated 19.7 km away, featuring Wildlife, Ticket price, and Local guide.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following places are located near Mirissa Beach:

- **Coconut Tree Hill** — Located 1.0 km away in the Matara District, this spot is ideal for photography, sunset watching, and visiting as a viewpoint. It features road access, a mountain, and a scenic view.

- **Whale Watching in Mirissa** — Situated 6.6 km away in the Matara District, this experience offers whale watching and includes details regarding wildlife, ticket prices, and food quality.

- **Weligama Beach** — Found 6.7 km away in the Matara District, this beach is suitable for swimming, surfing, and relaxing. It is noted for its safety, peacefulness, and family friendliness.

- **Polhena Beach** — Located 8.6 km away in the Matara District, this beach is perfect for swimming, relaxing, and snorkelling, offering a safe, peaceful, and family-friendly environment.

- **Matara Paravi Duwa Temple** — A religious site 8.6 km away that is suitable for a temple visit, featuring a temple, peacefulness, and a scenic view.

- **Jungle Beach** — Situated 8.8 km away in the Matara District, this beach is suitable for swimming and snorkelling. It features a trail, rock formations, and a scenic view.

- **Weherahena Buddhist Temple** — Located 14.2 km away, this site is suitable for a religious visit or a temple visit, featuring a temple, a Buddha statue, and a scenic view.

- **Kabalana Beach** — Found 15.8 km away in the Galle District, this beach is suitable for surfing and is noted for its cleanliness and ticket price.

- **Dondra Head Lighthouse** — A lighthouse 17.4 km away suitable for photography, featuring stairs, peacefulness, and a scenic view.

- **Sea Turtle Conservation Project (Koggala)** — Located 19.7 km away in the Galle District, this project features wildlife, a ticket price, and a local guide.","Places near Mirissa Beach include Coconut Tree Hill, Weligama Beach, and Polhena Beach."
Q_NEA_02,What are the names of the attractions located around Ella Rock?,nearby_query,nearby_query,0.98,3.03,0.6666666666666666,0.0,0.2795708701209446,0.19277439730019502,What are the names of the attractions located around Ella Rock?,"['Knowledge Graph Fact No graph results returned.', 'REVIEW EVIDENCE (ChromaDB):']","The available evidence is limited, and there are no attractions listed in the provided data that are located around Ella Rock.","Attractions around Ella Rock include Ravana Ella Falls, Nine Arches Bridge, and Little Adam's Peak View Point."
Q_NEA_03,Please list the names of the places close to the Temple of the Sacred Tooth Relic.,nearby_query,nearby_query,1.0,8.38,0.7,0.8881978315978066,0.2795708701209446,1.0,Please list the names of the places close to the Temple of the Sacred Tooth Relic.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Kandy View Point is located in Kandy District for Photography and Viewpoint visit, situated 1.0 km away, featuring Scenic view, Temple, and Buddha statue.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Kandy Lake is located in Kandy District for Temple visit and Relaxing, situated 1.3 km away, featuring Scenic view, Temple, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Bahiravokanda Vihara Buddha Statue is a Religious Site for Religious visit and Temple visit, situated 1.5 km away, featuring Scenic view, Stairs, and Temple.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Royal Botanical Gardens is located in Kandy District for Relaxing, situated 6.7 km away, featuring Peacefulness, Ticket price, and Cleanliness.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Ceylon Tea Museum is located in Kandy District for Museum visit and Shopping, situated 8.2 km away, featuring Scenic view, Ticket price, and Mountain.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Embekka Devalaya is a Religious Site for Temple visit, situated 15.2 km away, featuring Road access, Temple, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Ambuluwawa Tower is a Landmark / Tower located in Kandy District, situated 27.2 km away, featuring Scenic view, Stairs, and Temple.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Knuckles Mountain Range is a Viewpoint / Hiking location for Hiking, Trekking, and Camping, situated 39.3 km away, featuring Waterfall, Road access, and Trail.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity, popularity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following places are located near the Temple of the Sacred Tooth Relic:

- **Kandy View Point** — Located 1.0 km away, this site offers a scenic view and features a temple and a Buddha statue, suitable for photography and visiting a viewpoint.
- **Kandy Lake** — Situated 1.3 km away, this location provides a scenic view and a sense of peacefulness, ideal for relaxing and visiting temples.
- **Bahiravokanda Vihara Buddha Statue** — Found 1.5 km away, this religious site features a temple, stairs, and a scenic view, suitable for religious and temple visits.
- **Royal Botanical Gardens** — Located 6.7 km away, this garden is known for its peacefulness, cleanliness, and ticket price, providing a space for relaxing.
- **Ceylon Tea Museum** — Situated 8.2 km away, this museum offers a scenic view of the mountain and is a destination for shopping and museum visits, with a ticket price for entry.
- **Embekka Devalaya** — Located 15.2 km away, this religious site is accessible by road and offers a peaceful environment for temple visits.
- **Ambuluwawa Tower** — Situated 27.2 km away, this landmark features a temple, stairs, and a scenic view.
- **Knuckles Mountain Range** — Located 39.3 km away, this area features trails, waterfalls, and road access, serving as a destination for hiking, trekking, and camping.","Close to the Temple of the Sacred Tooth Relic, you can visit Kandy Lake, Kandy View Point, and Bahiravokanda Vihara Buddha Statue."
Q_NEA_04,Provide a simple list of interesting places near Sigiriya Lion Rock.,nearby_query,nearby_query,1.0,8.7,1.0,0.8508613227063635,0.7795708700709447,1.0,Provide a simple list of interesting places near Sigiriya Lion Rock.,"['Knowledge Graph Fact Knowledge Graph Fact 1. Pidurangala Rock is located in Matale District for Hiking, Sunset watching, and Sunrise watching, situated 2.7 km away, featuring Trail, Rock formation, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Hurulu Eco Park is located in Anuradhapura District for Safari and Elephant watching, situated 14.9 km away, featuring Road access, Trail, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Dambulla Cave Temple is located in Matale District for Temple visit, situated 19.7 km away, featuring Rock formation, Scenic view, and Stairs.', ""Knowledge Graph Fact Knowledge Graph Fact 4. Popham's Arboretum is located in Matale District for Safari, situated 21.6 km away, featuring Trail, Peacefulness, and Wildlife."", 'Knowledge Graph Fact Knowledge Graph Fact 5. Minneriya National Park is located in Polonnaruwa District for Safari, Elephant watching, and Jeep safari, situated 23.2 km away, featuring Scenic view, Family friendliness, and Wildlife.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Ritigala Forest Monastery is located in Anuradhapura District for Hiking and Ruins exploration, situated 31.9 km away, featuring Road access, Trail, and Ancient ruins.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Kaudulla National Park is located in Polonnaruwa District for Safari, Elephant watching, and Jeep safari, situated 40.4 km away, featuring Road access, Wildlife, and Ticket price.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Nalanda Gedige is located in Matale District for Temple visit, situated 42.8 km away, featuring Road access, Scenic view, and Temple.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity, popularity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following places are located near Sigiriya Lion Rock:

- **Pidurangala Rock** — Located 2.7 km away in the Matale District, this site features a rock formation, a trail, and a scenic view, suitable for hiking, sunset watching, and sunrise watching.

- **Hurulu Eco Park** — Situated 14.9 km away in the Anuradhapura District, this park offers safari and elephant watching, featuring road access, a trail, and a scenic view.

- **Dambulla Cave Temple** — Found 19.7 km away in the Matale District, this location features a rock formation, a scenic view, and stairs, and is visited for its temple.

- **Popham's Arboretum** — Located 21.6 km away in the Matale District, this site is used for safari and features a trail, wildlife, and peacefulness.

- **Minneriya National Park** — Situated 23.2 km away in the Polonnaruwa District, this park offers safari, elephant watching, and jeep safari, featuring wildlife, a scenic view, and family friendliness.

- **Ritigala Forest Monastery** — Located 31.9 km away in the Anuradhapura District, this site is used for hiking and ruins exploration, featuring ancient ruins, a trail, and road access.

- **Kaudulla National Park** — Found 40.4 km away in the Polonnaruwa District, this park offers safari, elephant watching, and jeep safari, featuring wildlife, road access, and a ticket price.

- **Nalanda Gedige** — Situated 42.8 km away in the Matale District, this site is a temple featuring road access, a scenic view, and a temple structure.","Near Sigiriya Lion Rock, you can visit Pidurangala Rock, Hurulu Eco Park, and Dambulla Cave Temple."
Q_NEA_05,What are the names of the places I should see around Galle Dutch Fort?,nearby_query,nearby_query,1.0,8.36,0.7037037037037037,0.893255359576273,0.7795708700709447,1.0,What are the names of the places I should see around Galle Dutch Fort?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Galle Fort Lighthouse is a Lighthouse in Galle District situated 0.2 km away for Photography and Fort visit, featuring Scenic view, Beach, and Sea.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Sea Turtle Farm Galle Mahamodara is a Wildlife Conservation site in Galle District situated 2.2 km away, featuring Family friendliness, Wildlife, and Cleanliness.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Japanese Peace Pagoda - Rumassala is a Religious Site in Galle District situated 6.3 km away for Sunset watching, featuring Scenic view, Stupa, and Temple.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Unawatuna Beach is a Beach in Galle District situated 7.2 km away for Swimming and Relaxing, featuring Safety, Peacefulness, and Family friendliness.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Sea Turtle Conservation Project (Koggala) is a Wildlife Conservation site in Galle District situated 17.4 km away, featuring Wildlife, Ticket price, and Local guide.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Kabalana Beach is a Beach in Galle District situated 18.9 km away for Surfing, featuring Ticket price, Cleanliness, and Beach.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Hikkaduwa Beach is a Beach in Galle District situated 18.9 km away for Swimming, Surfing, and Relaxing, featuring Cleanliness, Beach, and Waves.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Koggala Lake is a Lake / River in Galle District situated 19.6 km away for Temple visit, Relaxing, and Boat ride, featuring Temple, Peacefulness, and Wildlife.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity, popularity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following places are located in the vicinity of the Galle Dutch Fort:

- **Galle Fort Lighthouse** — Situated 0.2 km away, this site is perfect for photography and visiting the fort, offering a scenic view of the beach and the sea.

- **Sea Turtle Farm Galle Mahamodara** — Located 2.2 km away, this wildlife conservation site is known for its family friendliness, wildlife, and cleanliness.

- **Japanese Peace Pagoda - Rumassala** — Found 6.3 km away, this religious site is a popular spot for sunset watching and features a scenic view, a stupa, and a temple.

- **Unawatuna Beach** — Situated 7.2 km away, this beach is ideal for swimming and relaxing, and is characterized by its safety, peacefulness, and family friendliness.

- **Sea Turtle Conservation Project (Koggala)** — Located 17.4 km away, this wildlife conservation site features wildlife, ticket price information, and a local guide.

- **Kabalana Beach** — Situated 18.9 km away, this beach is used for surfing and is noted for its ticket price information and cleanliness.

- **Hikkaduwa Beach** — Located 18.9 km away, this beach is used for swimming, surfing, and relaxing, featuring cleanliness and waves.

- **Koggala Lake** — Situated 19.6 km away, this lake is used for temple visits, relaxing, and boat rides, featuring a temple, peacefulness, and wildlife.","Around Galle Dutch Fort, you can visit Galle Fort Lighthouse, Sea Turtle Farm Galle Mahamodara, and the Japanese Peace Pagoda."
Q_NEA_06,Places to visit near Nuwara Eliya?,nearby_query,nearby_query,1.0,8.72,1.0,0.9011448535661238,0.9779835685103626,1.0,Places to visit near Nuwara Eliya?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Single Tree Hill is a Viewpoint / Hiking location in Nuwara Eliya District situated 0.9 km away, offering Hiking and Temple visit, featuring Road access, Trail, and Scenic view.', ""Knowledge Graph Fact Knowledge Graph Fact 2. Galway's Land National Park is a National Park / Wildlife Reserve in Nuwara Eliya District situated 2.1 km away, featuring Road access, Trail, and Peacefulness."", 'Knowledge Graph Fact Knowledge Graph Fact 3. Gregory Lake is a Lake / River in Nuwara Eliya District situated 2.3 km away, offering Relaxing and Boat ride, featuring Scenic view, Family friendliness, and Ticket price.', ""Knowledge Graph Fact Knowledge Graph Fact 4. Lover's Leap Falls is a Waterfall in Nuwara Eliya District situated 3.6 km away, offering Waterfall visit and Hiking, featuring Waterfall, Road access, and Trail."", 'Knowledge Graph Fact Knowledge Graph Fact 5. Pedro Tea Factory is a Farm / Factory in Nuwara Eliya District situated 4.2 km away, offering Shopping, Photography, and Tea factory visit, featuring Scenic view, Ticket price, and Local guide.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Moon Plains is a Viewpoint / Hiking location in Nuwara Eliya District situated 6.2 km away, offering Viewpoint visit, Safari, and Jeep safari, featuring Road access, Scenic view, and Family friendliness.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Hakgala Botanic Gardens is a Garden / Park situated 8.6 km away, featuring Scenic view, Ticket price, and Cleanliness.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Ambewela Farms is a Farm / Factory in Nuwara Eliya District situated 10.1 km away, featuring Scenic view, Family friendliness, and Wildlife.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity, popularity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The following attractions are located near Nuwara Eliya:

- **Single Tree Hill** — Located 0.9 km away, this viewpoint and hiking location offers opportunities for hiking and temple visits, featuring road access, a trail, and a scenic view.

- **Galway's Land National Park** — Situated 2.1 km away, this national park and wildlife reserve features road access, a trail, and peacefulness.

- **Gregory Lake** — Found 2.3 km away, this lake offers relaxing activities and boat rides, featuring a scenic view, family friendliness, and a ticket price.

- **Lover's Leap Falls** — Located 3.6 km away, this waterfall offers waterfall visits and hiking, featuring a waterfall, road access, and a trail.

- **Pedro Tea Factory** — Situated 4.2 km away, this farm and factory offers shopping, photography, and tea factory visits, featuring a scenic view, a ticket price, and a local guide.

- **Moon Plains** — Located 6.2 km away, this viewpoint and hiking location offers viewpoint visits, safaris, and jeep safaris, featuring road access, a scenic view, and family friendliness.

- **Hakgala Botanic Gardens** — Situated 8.6 km away, this garden and park features a scenic view, a ticket price, and cleanliness.

- **Ambewela Farms** — Located 10.1 km away, this farm and factory features a scenic view, family friendliness, and wildlife.","Places near Nuwara Eliya include Single Tree Hill, Galway's Land National Park, Gregory Lake, Lover's Leap Falls, Pedro Tea Factory, Moon Plains, Hakgala Botanic Gardens, and Ambewela Farms."
Q_NEA_07,What attractions are close to Yala National Park?,nearby_query,nearby_query,1.0,8.89,0.5294117647058824,0.9497574002644832,0.2795708701209446,1.0,What attractions are close to Yala National Park?,"['Knowledge Graph Fact Knowledge Graph Fact 1. Sithulpawwa Rock Temple is a Religious Site situated 26.3 km away for Temple visit, featuring Road access, Rock formation, and Scenic view.', 'Knowledge Graph Fact Knowledge Graph Fact 2. Kataragama Temple is a Religious Site in Monaragala District situated 39.7 km away for Temple visit and Pilgrimage, featuring Temple, Peacefulness, and Hindu shrine.', 'Knowledge Graph Fact Knowledge Graph Fact 3. Kirinda Viharaya is a Religious Site in Hambantota District situated 62.8 km away for Temple visit, featuring Rock formation, Scenic view, and Stairs.', 'Knowledge Graph Fact Knowledge Graph Fact 4. Lunugamvehera National Park is a National Park / Wildlife Reserve in Monaragala District situated 80.3 km away for Safari and Jeep safari, featuring Scenic view, Peacefulness, and Wildlife.', 'Knowledge Graph Fact Knowledge Graph Fact 5. Maligawila Buddha Statue is a Religious Site in Monaragala District situated 93.7 km away for Religious visit, featuring Rock formation, Ancient ruins, and Buddha statue.', 'Knowledge Graph Fact Knowledge Graph Fact 6. Buduruwagala Temple is a Religious Site in Monaragala District situated 100.2 km away for Temple visit, featuring Road access, Trail, and Rock formation.', 'Knowledge Graph Fact Knowledge Graph Fact 7. Kalametiya Eco Bird Watching is a Wildlife / Bird Watching site situated 103.9 km away for Photography, Bird watching, and Sunset watching, featuring Rock formation, Scenic view, and Peacefulness.', 'Knowledge Graph Fact Knowledge Graph Fact 8. Elephant Transit Home (ETH) is a Wildlife Conservation site in Ratnapura District situated 104.4 km away for Safari, featuring Family friendliness, Wildlife, and Ticket price.', 'Knowledge Graph Fact RETRIEVAL NOTES:', 'Knowledge Graph Fact - Ranked by: proximity, popularity', 'Knowledge Graph Fact - CONTRADICTION RULE: If Review Evidence contradicts the Knowledge Graph facts, you MUST treat the Knowledge Graph as the absolute ground truth.']","The attractions located near Yala National Park are:

- **Sithulpawwa Rock Temple** — A religious site located 26.3 km away that offers temple visits, road access, rock formations, and scenic views.

- **Kataragama Temple** — A religious site in the Monaragala District situated 39.7 km away, known for temple visits, pilgrimages, Hindu shrines, and peacefulness.

- **Kirinda Viharaya** — A religious site in the Hambantota District located 62.8 km away, featuring temple visits, rock formations, scenic views, and stairs.

- **Lunugamvehera National Park** — A wildlife reserve in the Monaragala District situated 80.3 km away, offering safaris, jeep safaris, scenic views, peacefulness, and wildlife.

- **Maligawila Buddha Statue** — A religious site in the Monaragala District located 93.7 km away, featuring religious visits, rock formations, ancient ruins, and a Buddha statue.

- **Buduruwagala Temple** — A religious site in the Monaragala District situated 100.2 km away, providing temple visits, road access, trails, and rock formations.

- **Kalametiya Eco Bird Watching** — A wildlife and bird watching site located 103.9 km away, suitable for photography, bird watching, and sunset watching, while featuring rock formations, scenic views, and peacefulness.

- **Elephant Transit Home (ETH)** — A wildlife conservation site in the Ratnapura District situated 104.4 km away, offering safaris, family friendliness, wildlife, and ticket prices.","Attractions close to Yala National Park include Sithulpawwa Rock Temple, Kataragama Temple, Kirinda Viharaya, Lunugamvehera National Park, Maligawila Buddha Statue, Buduruwagala Temple, Kalametiya Eco Bird Watching, and Elephant Transit Home (ETH)."
